0.03,0.04,What type of computer system are you using?,0.06,0.12,I have a desktop. Lenovo. Windows operating system.
0.13,0.15,Please tell me whether I am wearing glasses or not.,0.16,0.17,"No, you are not."
0.18,0.2,What color clothes did you wear yesterday?,0.22,0.27,A pair of jeans. T-shirt. Shoes. Socks.
0.29,0.31,What is twelve plus nineteen?,0.32,0.33,That would be thirty one.
0.35,0.38,"Did you ever steal anything in your whole life, and if so, what was it?",0.39,0.43,I think I stole a piece of candy back when I was young.
0.51,0.52,What was your image?,0.53,1.17,"It was a picture. It was a painting. It had some trees. It looked like there was a figure in the background that was kind of off in the distance. A lot of vibrant, lot of colors, red, blue, orange. Look like it was a forest scene."
1.19,1.21,Could you give me some more details about the image?,1.23,1.45,"It was a painting. I couldn't saw that the the painting had the artist name. I couldn't make that out. There were some trees, kind of a walkway, and trees extended in the sides."
1.46,1.49,If there were something to count in the image. What would it be? What would it be the count?,1.53,1.56,Probably the person. There was only one individual.
1.59,2.01,Are there any other objects in the image?,2.03,2.13,"There were trees. I didn't count how many. Branches obviously, stuff like that."
2.14,2.15,What are the colors in the image?,2.17,2.27,"Orange, red, a little bit of blue. I believe the trees were painted in kind of a brownish dark. Could have been almost black."
2.3,2.33,Please tell me about the background in your image.,2.35,2.56,"I didn't really notice too much of the background other than the, the figure that was in the background. I didn't really. Kind of that one just stuck out  the, the, the image of the person or the figure but."
