0.15,0.17,What type of computer system are you using?,0.18,0.19,Macbook Pro.
0.22,0.25,Please tell me whether I am wearing glasses or not.,0.28,0.29,"No, you are not."
0.33,0.35,What color clothes did you wear yesterday?,0.36,0.37,Yellow and black.
0.41,0.43,What is twelve plus nineteen?,0.43,0.44,Thirty one.
0.48,0.52,"Did you ever steal anything in your whole life, and if so, what was it?",0.53,0.54,Util cards.
1.02,1.03,What was your image?,1.04,1.05,Cards.
1.09,1.11,Could you give me some more details about the image?,1.15,1.25,"King, joker, ace, ten, queen, jack."
1.3,1.34,If there were something to count in the image. What would it be? What would be the count?,1.35,1.36,There would be five cards.
1.41,1.44,Are there any other objects in the image?,1.45,1.46,"No, just cards. "
1.51,1.52,What are the colors in the image?,1.54,1.57,"White, black, yellow, red."
2.02,2.04,Please tell me about the background in your image.,2.05,2.06,Background of image was white.
2.12,2.14,Where do you think the image was photographed or drawn?,2.16,2.18,"It was Ah, it was drawn."
2.27,2.29,"Where they did it, I guess.",2.3,0.35,I don't know. America.
2.38,2.4,Please tell me about the lighting in your image.,2.43,2.49,Ah. It was burried.
2.53,2.55,Are parts of the object in your image man made?,2.56,2.57,No.
3.12,3.16,How were the cards arranged?,3.21,3.25,I am not entirely sure but it looked like a royal flush.
3.28,3.3,Were they in line?,3.3,3.33,"Yeah, it was like one two three four five."
3.38,3.4,Was there anything else in the image besides these?,3.43,3.44,"No, just the cards."
3.45,3.46,Was there any sort of technology?,3.48,3.5,"No. No technology, just the cards."
3.51,3.53,It wasn't on the computer screen?,3.58,4,"No, definitely that was a preachy."
4.07,4.09,Could you tell me the order of the cards?,4.14,4.35,"Maybe was ace, a king, a queen, jack, ten. I think a two might still be in it, but I'm entirely sure."
4.4,4.41,How many cards there were again?,4.42,4.43,There were five.
4.49,4.52,And they fall in a straight line in a white background?,4.53,4.54,Yes.
