0.56,0.58,What type of computer system are you using?,0.59,1.01,What kind of computer system? A Mac.
1.06,1.07,Am I wearing glasses?,1.08,1.08,Yes.
1.1,1.13,What color clothes did you wear yesterday?,1.25,1.25,Black.
1.29,1.31,What is twelve plus nineteen?,1.32,1.35,Twelve plus nineteen? Thirty one.
1.38,1.42,"Did you ever steal anything in your whole life, and if so, what was it?",1.43,1.45,"Yes, I have. Candy."
1.52,1.53,What was your image?,1.54,1.56,it was picture of the sea.
1.56,1.56,Oh what?,1.57,1.57,The sea.
1.59,2,The sea? Like the ocean?,2.01,2.01,Yes.
2.06,2.08,Could you give me some more details about the image?,2.09,2.23,"Details about the image? Um. It was an underwater picture. There was like, there was like crane and fish. Like algae and rocks. And it was dark and no light."
2.24,2.26,Did you say there were rats in the ocean?,2.27,2.27,No.
2.28,2.28,You mean rats?,2.29,2.35,"Um. Yes. They were reefs, not rats."
2.58,3.01,If there was something for you to count there. What would it be and how many was there?,3.02,3.05,Um. I think the fish. So there would be like six.
3.09,3.11,Are there any other objects in the image?,3.12,3.12,No.
3.15,3.17,What were the colors in the image?,3.18,3.24,"Blue, black, green, grey, and white."
3.3,3.32,Please tell me about the background in your image.,3.33,3.36,The background? It was like blue and black.
3.54,3.57,Was there anything particularly interesting about?,3.58,3.58,No.
4,4.03,"I mean in the image, you could see there were reefs there.",4.04,4.04,Yes.
4.07,4.09,"If you were there, what would you like to do?",4.14,4.16,I would drown. I can't swim.
4.24,4.25,Maybe try fishing there?,4.25,4.26,I don't like fishing.
4.28,4.29,You like eating fish?,4.29,4.31,"No, I'm vegetarian."
4.38,4.41,You see a woman through there. Would you like to stuck in it?,4.42,4.49,Most likely. 
4.44,4.45,Why?,4.46,4.49,"I can't swim, so there was a warm block when I got caught in it."
5.1,5.12,What is the color of the coral?,5.14,5.16,"Um. It was like, it was like grey."
5.34,5.36,Would you concern it to be a nice picture?,5.37,5.38,Yes.
