0.18,0.21,What type of computer system are you using?,0.23,0.24,It's a Macbook Pro.
0.26,0.29,Please tell me whether I am wearing glasses or not.,0.3,0.3,"Yes, sir."
0.32,0.35,What color clothes did you wear yesterday?,0.44,0.46,Yellow. Black.
0.49,0.52,What is twelve plus nineteen?,0.53,0.55,"Twelve plus nineteen, thirty one."
0.56,1,"Did you ever steal anything in your whole life, and if so, what was it?",1.02,1.03,EVA cards.
1.16,1.17,What was your image?,1.23,1.23,A potato.
1.25,1.27,Could you give me some more details about the image?,1.28,1.34,"Brown, like some growing out of it."
1.37,1.39,How many things were growing out of it?,1.45,1.48,More like buds.
1.52,1.57,If there were something to count in the image. What would it be? What would be the count?,1.59,2.04,If there was something to count in the image. It would be like bud spots.
2.06,2.08,Are there any other objects in the image?,2.09,2.09,No.
2.13,2.15,What are the colors in the image?,2.16,2.17,Brown. Black.
2.31,2.34,Was there anything else in the background in the image?,2.36,2.38,"No, just the potato."
2.39,2.42,Do you think the image was photographed or drawn?,2.45,2.46,Photograph of potato.
2.47,2.5,How was the lighting in the image?,2.54,2.57,The lighting of the potato shed on the table or something.
3.23,3.26,There is nothing else in the background in the image?,3.29,3.31,Just a potato on a table.
3.37,3.4,Was there a wall behind the potato?,3.41,3.45,"You can say it's a wall. I'm not sure if it's a wall, but was white."
3.46,3.53,Could it have been in a studio with the like lights and beats behind it?,3.58,3.58,I don't know.
4.05,4.06,What was growing out?,4.13,4.21,I can't really describe what was going out of it. But primarily you see a potato and like black spots on it. Like subside.
4.25,4.29,Could the black spots in the dirt from part of the thing in the potato?,4.33,4.34,It could have been dirt.
4.39,4.42,What else could have been shared?,4.43,4.45,"I mean, I'm not expert on potatoes."
